card_3,card_4,card_2,carvalue,debtinc,reason_2,commutetime,hourstv,age,creddebt,lncreddebt,ed,lncardmon,lnothdebt,card_5,othdebt,lncardten,lntollmon,lnequipmon,lntollten,pets_dogs,reside,spoused,card2_3,lnequipten,lnwiremon,gender_1,card2_2,pets_cats,cartype_0,lnwireten,townsize_3.0,cardtype_3,card2benefit_4,card2benefit_3,card2benefit_2,commutewalk_1,homeown_1,spousedcat_2,polparty_1,cardtenure_23,ownpc_1,commutecar_1,jobsat_4,wiremon,owngame_1,region_5,vote_1,region_3,carbought_0,union_1,carbought_1,cardbenefit_2,card2type_4,address_22,commutebus_1,active_1,jobsat_3,card2fee_1,jobsat_5,forward_1,Total_spent
0,1,0,23.4,28.4,0,20,13,35,2.608256,0.958681799,16,2.909081993,2.201188267,0,9.035744,6.429558117,3.242726692,3.163363115,6.585937264,0,2,15,1,6.418609604,3.604226267,0,0,1,0,6.808150954,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,225.9959817
0,1,0,5,6.6,0,29,17,18,0.38148,-0.963696854,11,2.545531272,-0.300402637,0,0.74052,2.995732274,2.724579503,3.599725167,4.094344562,0,3,12,1,6.747846135,3.604226267,1,0,0,1,6.808150954,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,287.8458467
0,0,0,12.7,13,1,18,18,22,1.01556,0.015440184,17,2.890371758,1.103414075,0,3.01444,5.541263545,3.218875825,3.628332954,5.926659324,2,4,-1,0,6.246881659,3.675034047,0,1,0,1,6.277864548,0,0,0,1,0,0,1,0,1,0,1,0,0,39.45,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,700.206993
0,0,0,7.6,28.3,0,37,22,20,5.1223,1.633603557,15,2.909081993,0.66921303,0,1.9527,6.429558117,3.242726692,3.599725167,6.585937264,1,4,13,0,6.747846135,3.604226267,1,0,3,1,6.808150954,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,559.7355071
0,1,0,17.2,4.8,0,29,15,73,0.781824,-0.246125628,16,2.909081993,-0.282129516,0,0.754176,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,1,0,6.808150954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,366.7968564
0,1,0,27.4,23.2,0,24,21,28,1.312192,0.271699021,18,2.909081993,2.457861539,0,11.679808,6.429558117,3.242726692,3.36729583,6.585937264,0,4,-1,0,5.183747912,3.015534901,0,1,0,1,4.475630815,1,0,0,0,0,0,0,0,0,0,1,1,0,20.4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,255.6932428
0,0,1,18.2,2.9,0,19,21,42,0.247776,-1.395230167,10,2.909081993,0.134726678,0,1.144224,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,369.4349732
0,0,1,24.7,3.9,1,27,24,37,0.794508,-0.230032224,18,2.602689685,-0.081761183,0,0.921492,6.184148891,3.228826156,3.599725167,6.973168418,0,1,-1,1,6.747846135,3.186352633,1,0,0,0,6.876574161,0,0,1,0,0,1,0,0,0,0,1,0,0,24.2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,433.1634335
1,0,0,12,12.1,0,29,16,33,3.210251,1.166349127,19,3.33220451,0.689515093,0,1.992749,7.475905969,3.64414356,3.686376324,7.805983868,0,6,16,0,7.828774812,3.421000009,1,0,0,1,7.636197207,0,0,1,0,0,1,1,0,1,0,1,1,0,30.6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,388.7567452
0,0,1,7.3,2.6,0,26,20,18,0.118066,-2.136511489,12,2.803360381,-0.978341683,0,0.375934,6.429558117,3.242726692,3.599725167,6.585937264,0,2,-1,1,6.747846135,3.604226267,0,0,0,1,6.808150954,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,284.1493655
1,0,0,38.6,2.3,0,22,21,60,0.268272,-1.315753888,12,2.545531272,0.327667877,0,1.387728,6.453624999,3.218875825,3.599725167,7.203368318,0,2,8,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,408.1958201
0,1,0,7.1,6.6,0,18,25,36,0.17952,-1.717468657,14,3.228826156,-0.05924058,0,0.94248,5.966146739,2.691243083,3.599725167,5.396124427,1,1,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,277.0944651
0,0,1,51.1,10.6,0,27,22,69,4.050684,1.398885756,14,2.602689685,1.863043314,0,6.443316,6.388561406,3.392829132,3.599725167,7.174800877,0,2,17,0,6.747846135,3.604226267,0,0,1,1,6.808150954,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,544.8075871
1,0,0,7,24.2,0,38,19,21,0.772464,-0.258169873,16,2.909081993,0.961469048,0,2.615536,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,334.5878735
0,0,1,40,8.9,0,29,17,45,2.404424,0.877310374,10,2.909081993,1.691492625,0,5.427576,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,545.5759165
0,0,1,-1,8.3,0,29,25,75,0.723096,-0.324213286,11,2.463853241,0.238153536,0,1.268904,6.703188113,3.242726692,3.599725167,6.585937264,0,2,12,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,306.3178141
1,0,0,70,25.2,0,32,20,54,8.77338,2.171722137,13,2.564949357,3.180802495,0,24.06426,6.756932389,4.007333185,3.599725167,8.25385245,0,1,-1,0,6.747846135,3.868071118,1,1,0,1,8.141568399,0,0,0,1,0,1,0,0,0,0,1,1,1,47.85,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,496.2958268
0,0,1,28.4,5.4,0,25,31,59,0.751032,-0.286307018,18,4.051784948,0.933331903,0,2.542968,8.112227958,3.823191792,4.240607069,7.87696099,0,3,15,0,8.311680794,4.488074414,1,0,0,0,8.565297406,0,0,0,0,1,0,1,0,1,0,1,1,1,78.304,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,752.0255708
0,0,1,19.1,10.2,0,24,19,43,1.7799,0.576557183,13,2.803360381,1.199994903,0,3.3201,6.163314804,3.871201011,3.766997233,7.34488054,0,6,16,0,7.271321424,3.097837496,1,0,0,0,6.549293024,0,0,0,1,0,0,0,0,1,0,1,1,0,22.15,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,436.1904403
1,0,0,34,8.9,0,29,16,31,1.325388,0.281705247,14,2.463853241,1.553208667,0,4.726612,6.272877007,3.242726692,3.599725167,6.585937264,1,2,12,0,6.747846135,3.604226267,1,0,0,0,6.808150954,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,519.7115211
0,0,0,38.2,3.8,1,25,19,39,0.92701,-0.075790926,18,2.63905733,0.834208279,0,2.30299,2.63905733,2.818398258,3.470412451,2.818398258,1,3,-1,0,3.470412451,3.117949906,0,0,0,1,3.117949906,0,1,0,0,0,0,1,0,0,0,1,1,0,22.6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,812.4089807
0,0,1,18.2,21.7,0,15,28,52,1.385328,0.325936935,12,3.102342009,1.925805396,0,6.860672,5.814130532,3.562465529,3.599725167,6.402165922,0,2,-1,0,6.747846135,3.355153443,0,0,0,1,6.093908313,0,0,0,1,0,0,0,0,0,0,0,0,1,28.65,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,297.5373119
0,1,0,33,1.4,0,29,23,29,0.265608,-1.325733741,21,2.909081993,-0.506846883,0,0.602392,6.429558117,3.242726692,3.457892725,6.585937264,0,1,-1,0,6.329186003,3.604226267,0,1,0,1,6.808150954,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,360.6537431
0,0,0,18.8,5.4,0,30,13,72,0.7209,-0.327254848,17,3.533686565,-0.106361016,0,0.8991,7.787382026,3.242726692,3.599725167,6.585937264,0,2,16,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,620.569184
0,1,0,44.2,4.9,1,29,18,54,1.523116,0.420758236,12,3.16758253,0.788859098,0,2.200884,7.154615357,3.242726692,3.599725167,6.585937264,0,2,12,1,6.747846135,3.604226267,0,0,1,0,6.808150954,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,623.2408269
0,0,1,8.3,9.5,0,30,20,21,0.4845,-0.724637848,16,2.909081993,0.347482826,0,1.4155,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,1,0,6.808150954,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,315.2567061
0,1,0,29,2.3,0,26,16,37,0.690276,-0.370663761,18,2.909081993,-0.33866103,0,0.712724,6.429558117,3.242726692,3.19253185,6.585937264,0,1,-1,1,5.401325117,3.604226267,1,0,0,1,6.808150954,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,269.0794561
0,0,1,38.6,22,0,36,22,47,3.366,1.213725096,18,3.473518043,2.79935236,0,16.434,6.613384218,3.020424886,3.713572067,6.260441515,0,2,-1,0,6.819306506,3.794364962,1,0,0,1,6.915673844,1,0,0,0,1,0,0,0,0,0,1,0,0,44.45,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,488.2885458
0,1,0,16.1,12.5,0,26,17,43,2.491625,0.912935108,12,3.188416617,0.324526166,0,1.383375,6.835184586,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,311.0201028
0,0,1,-1,5.2,0,30,30,79,0.096512,-2.338087926,8,3.032546247,-0.307221055,0,0.735488,7.192934221,3.242726692,3.599725167,6.585937264,0,2,6,1,6.747846135,3.604226267,1,0,1,0,6.808150954,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,269.9199077
0,0,0,36.1,13.2,0,37,16,65,2.71986,1.000580408,11,2.656756907,1.768173494,1,5.86014,6.882437471,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,561.8705379
1,0,0,12.5,20.5,1,29,30,24,0.504505,-0.684177528,19,2.909081993,1.437580218,0,4.210495,6.429558117,3.242726692,3.599725167,6.585937264,1,1,-1,0,6.747846135,2.923161581,1,0,1,1,4.300002799,0,0,0,1,0,0,0,0,0,0,1,1,0,18.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,358.7799635
1,0,0,6.8,12.1,0,23,20,31,0.627385,-0.466194892,10,3.555348061,0.357405177,0,1.429615,5.953243334,3.286534473,3.599725167,5.864199196,0,5,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,372.6770197
0,0,1,4.9,6.7,0,35,22,72,0.705376,-0.349024285,13,2.909081993,-1.458331863,0,0.232624,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,0,0,0,0,6.808150954,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,267.7427088
1,0,0,41.5,15.2,0,20,20,73,5.625216,1.727259347,14,2.909081993,1.671244706,0,5.318784,6.429558117,3.124565145,3.599725167,5.912827102,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,483.7783694
0,0,1,9.8,16.4,0,19,25,79,1.1152,0.109033761,14,3.305053521,0.514498869,0,1.6728,7.458762692,3.242726692,3.770459441,6.585937264,2,1,-1,1,7.963668813,3.604226267,0,0,3,0,6.808150954,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,342.1931414
0,0,0,10.2,15.9,0,32,21,33,1.266435,0.236205867,13,2.909081993,1.107428313,0,3.026565,6.429558117,3.242726692,3.599725167,6.585937264,0,2,13,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,562.0405893
0,0,0,18,18.3,0,26,21,22,1.549644,0.438025227,17,1.791759469,1.323715519,0,3.757356,5.323009979,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,573.0067622
1,0,0,10.5,10.4,0,20,16,28,1.01816,0.017997077,12,2.909081993,0.238890908,0,1.26984,6.429558117,3.242726692,3.599725167,6.585937264,0,2,-1,0,6.747846135,3.604226267,0,0,1,0,6.808150954,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,362.7103588
0,0,0,-1,5.1,0,17,21,19,0.480216,-0.733519276,14,2.909081993,-0.443503481,0,0.641784,6.429558117,3.242726692,3.599725167,6.585937264,0,3,11,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,526.7524915
0,0,0,12.3,5,1,18,16,38,0.9636,-0.037079008,20,2.909081993,-0.376294731,0,0.6864,6.429558117,3.242726692,3.017982882,6.585937264,0,1,-1,0,5.211124155,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,568.3197782
1,0,0,26,10.2,0,21,18,54,3.346212,1.20782896,17,2.909081993,0.370036874,0,1.447788,6.429558117,2.545531272,3.435598808,5.556441887,0,1,-1,0,6.40299456,3.0301337,0,0,0,0,5.904407715,1,0,0,0,1,1,1,0,0,0,1,1,0,20.7,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,286.7493341
0,0,1,28,2.5,0,34,21,56,0.32585,-1.121318126,14,2.656756907,-0.106305406,0,0.89915,6.829793738,3.242726692,3.599725167,6.585937264,3,2,11,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,440.3712026
0,0,1,-1,7.5,0,20,28,74,1.15425,0.143450782,10,2.740840024,1.063244145,0,2.89575,6.951772164,4.025351691,3.599725167,8.245410714,0,1,-1,0,6.747846135,3.743604354,1,0,0,0,7.884237598,0,0,1,0,0,1,0,0,0,0,1,0,0,42.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,400.7741242
1,0,0,42.9,5.7,0,21,17,57,1.88955,0.636338705,9,2.890371758,0.869387786,0,2.38545,7.17395832,3.737669618,3.599725167,8.043663352,0,1,-1,0,6.747846135,3.604226267,1,1,1,0,6.808150954,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,410.2266151
0,0,0,41.2,3,0,30,17,38,0.97236,-0.028029173,14,3.032546247,0.221253767,0,1.24764,4.700480366,2.772588722,3.599725167,4.758749274,1,1,-1,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,665.4977057
1,0,0,38.4,3.6,0,22,18,50,0.407808,-0.896958804,15,3.146305132,0.639847665,0,1.896192,7.299797367,3.81220267,3.599725167,7.9161693,0,4,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,532.157955
1,0,0,11.9,4.3,0,18,20,65,0.45279,-0.792326837,13,2.909081993,-0.345014619,0,0.70821,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,316.1072139
0,0,0,9.5,4.4,0,20,23,28,0.293304,-1.226545665,16,2.909081993,-0.39349306,0,0.674696,6.429558117,3.242726692,3.599725167,6.585937264,2,3,17,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,612.7051029
0,1,0,10.3,20.9,0,22,13,22,1.722996,0.544064636,12,3.056356895,0.712461453,0,2.039004,3.056356895,2.351375257,3.144152279,2.784526946,0,1,-1,1,3.169936628,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,179.6652141
0,0,1,80.8,8.7,0,27,19,44,4.075341,1.404954424,19,2.909081993,2.081646484,0,8.017659,6.429558117,3.242726692,3.470412451,6.585937264,0,2,13,1,5.101694025,2.925846146,1,0,0,0,4.655387902,0,0,1,0,0,0,1,1,1,0,1,1,0,18.65,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,507.0006118
0,0,1,74.4,8.8,0,17,27,70,0.30096,-1.200777913,10,2.1102132,2.691042385,0,14.74704,6.380122537,3.834061464,3.599725167,8.082232329,0,1,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,583.8678011
0,1,0,38.5,2.8,0,36,27,30,0.169904,-1.772521707,15,2.442347035,0.754287434,0,2.126096,3.555348061,3.218875825,3.642835516,4.88846766,0,1,-1,0,5.064176061,3.3304172,1,1,0,0,4.601162165,0,0,0,0,0,0,1,0,1,0,1,1,0,27.95,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,374.8396958
0,0,1,88.2,14.9,0,25,21,65,7.159599,1.968453974,12,2.251291799,2.907960662,0,18.319401,6.499787041,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,747.7788883
0,1,0,78.7,5.9,0,23,19,59,3.092721,1.129051286,18,2.909081993,1.962103891,0,7.114279,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,515.2191525
0,1,0,-1,14.6,0,26,17,57,2.460976,0.900558019,12,3.569532696,1.743098497,0,5.715024,6.966024187,3.242726692,3.599725167,6.585937264,0,2,13,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,358.9197381
1,0,0,92.001,4,0,27,21,65,4.38464,1.478107524,10,2.674148649,1.494107866,0,4.45536,6.818924065,4.007333185,3.599725167,8.203646153,0,1,-1,0,6.747846135,4.04567939,1,1,0,0,8.175153485,1,0,0,0,0,0,1,0,0,0,1,1,0,57.15,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,576.4818297
0,0,1,26.7,21.5,0,21,22,55,8.194725,2.103490655,20,2.909081993,1.677147961,0,5.350275,6.429558117,3.242726692,3.568123253,6.585937264,0,1,-1,0,6.802339206,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,469.1053203
1,0,0,8.1,1,0,22,8,18,0.10353,-2.267893853,13,3.80666249,-2.168240934,0,0.11429904,5.828945618,3.124565145,3.599725167,5.356822096,2,4,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,228.2399783
1,0,0,18.3,14.7,0,26,19,45,0.809676,-0.211121111,13,2.909081993,1.500141662,0,4.482324,6.429558117,3.242726692,3.599725167,6.585937264,0,4,13,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,413.5601575
1,0,0,22.6,10.2,0,21,18,72,0.714,-0.336872317,15,3.102342009,1.049422044,0,2.856,7.329749689,3.242726692,3.514526067,6.585937264,2,1,-1,0,7.773278894,3.604226267,1,0,3,1,6.808150954,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,343.6147845
0,0,0,3.1,5.1,0,25,12,60,0.19482,-1.635679224,14,1.945910149,-1.154611375,0,0.31518,5.521460918,3.725693427,3.848017675,7.277627751,0,5,13,0,7.362074041,3.539508997,0,0,0,1,7.146496551,0,0,0,1,0,1,1,1,0,0,1,1,0,34.45,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,544.037781
0,1,0,63.4,3.2,0,32,16,50,0.751104,-0.286211155,12,1.832581464,1.496245922,0,4.464896,5.940171253,3.242726692,3.599725167,6.585937264,1,2,9,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,530.6855389
1,0,0,4.5,14.9,0,27,26,64,0.41422,-0.881358045,8,2.909081993,0.07304598,0,1.07578,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,232.6200233
0,1,0,87.5,6.1,0,30,25,41,3.580456,1.275490167,20,3.970291914,2.03386137,0,7.643544,7.200424893,3.562465529,3.819907717,6.841829129,0,1,-1,0,7.100604558,3.889777396,1,0,0,1,7.141245122,1,0,0,0,1,0,1,0,0,0,1,1,0,48.9,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,785.1998282
0,0,1,5.9,4.4,0,17,23,20,0.15114,-1.889548719,15,2.909081993,-0.675582349,0,0.50886,6.429558117,3.135494216,3.624340933,5.231108617,0,6,14,1,5.637820719,3.133317937,1,0,0,0,5.210032452,0,0,0,0,0,0,0,1,0,0,1,0,0,22.95,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,246.8962572
0,0,1,8.2,7.9,0,25,27,68,0.047558,-3.04580526,16,3.761200116,0.056798016,0,1.058442,7.44132039,3.358637767,3.599725167,7.138787632,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,337.1660342
0,0,0,-1,8.7,0,20,26,78,0.307197,-1.180266043,17,2.909081993,-0.431086039,0,0.649803,6.429558117,3.242726692,3.599725167,6.585937264,0,2,18,0,6.747846135,3.604226267,0,0,2,0,6.808150954,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,527.9227674
0,0,0,13.7,25,0,34,18,40,2.0925,0.738359523,21,2.525728644,1.732982099,0,5.6575,5.501258211,2.876385516,3.688879454,5.805586674,0,2,17,0,6.666256802,3.604226267,0,0,0,1,6.808150954,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,670.0294731
0,1,0,4.1,9.6,0,28,24,79,0.288,-1.244794799,9,3.102342009,-0.14618251,0,0.864,7.313220387,3.242726692,3.599725167,6.585937264,0,2,6,0,6.747846135,3.604226267,0,0,3,0,6.808150954,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,290.9157955
0,0,0,9.2,3.6,1,25,15,20,0.187272,-1.675193173,13,2.224623552,-0.774947432,0,0.460728,5.783825182,3.157000421,3.599725167,6.596190266,0,3,-1,1,6.747846135,3.604226267,0,0,3,0,6.808150954,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,700.5016896
0,1,0,31,0.9,0,20,19,44,0.200772,-1.605585343,20,3.267665989,-0.933365683,0,0.393228,6.697034248,3.548179572,3.599725167,6.925988047,0,4,19,0,6.747846135,2.844909384,1,0,1,1,6.181154722,0,0,0,0,1,0,0,0,1,0,0,1,0,17.2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,303.2973833
0,1,0,4.8,6.3,0,37,19,77,0.176337,-1.735358342,10,2.803360381,-0.939909983,0,0.390663,6.946975992,3.242726692,3.599725167,6.585937264,2,2,13,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,244.3741179
0,1,0,69.7,5,0,24,21,49,1.3596,0.307190539,14,2.140066163,1.332471554,0,3.7904,5.799092654,3.242726692,3.481240089,6.585937264,0,3,16,0,7.155513391,3.222867846,0,1,0,0,6.863385331,0,0,0,0,1,0,1,0,0,0,1,1,0,25.1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,371.0243654
1,0,0,13.5,11.7,0,29,22,69,0.55575,-0.587436726,12,3.102342009,0.511175563,0,1.66725,6.845879875,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,1,1,0,6.808150954,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,298.4673131
0,1,0,26.6,15.2,0,36,20,40,4.56,1.517322624,17,2.602689685,1.517322624,0,4.56,6.02827852,3.242726692,3.599725167,6.585937264,1,1,-1,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,454.7204489
